date,commodity,unit,pct_of_parity,pct_footnote,parity_price_ocr,parity_footnote,is_report_month,confidence,issues,source_pdf,source_page,raw_line,bbox_left,bbox_top,bbox_right,bbox_bottom,bbox_dpi
1978-04,cotton,cents/pound,71,,89.1,,False,review_computed,"computed=71 (mkt=0.522, par=0.73475795149379); ocr_was=58",AgriPric-05-31-1978.pdf,5,AMERICAN UPLAND CT. : 172.10 84.70 89.10 90.00 79 58 59,265,1612,2773,1655,400
1978-12,cotton,cents/pound,77,,93.2,,False,review_computed,"computed=77 (mkt=0.59, par=0.7686545191339377); ocr_was=62",AgriPric-01-31-1979.pdf,5,AMERICAN UPLAND CT : 11.90 85.40 93.20 94.40 56 62 60,405,1534,2881,1577,400
1979-05,cotton,cents/pound,66,,1.0,,False,review_computed,"computed=66 (mkt=0.56, par=0.8495861588481189); ocr_was=56",AgriPric-05-30-1980.pdf,5,"AMERICAN UPLAND > (1M 1,00 1.06 1.07 - 56 55 56",495,1594,3029,1637,400
1979-05,cotton,cents/pound,66,,100.0,,False,review_computed,"computed=66 (mkt=0.56, par=0.8495861588481189); ocr_was=56",AgriPric-06-29-1979.pdf,5,AMERICAN UPLAND CT : 11.90 90.40 100.00 101.00 61 56 58,335,1528,2803,1573,400
1979-07,cotton,cents/pound,72,,0.999,,False,review_computed,"computed=72 (mkt=0.619, par=0.8616655829075708); ocr_was=61",AgriPric-08-31-1979.pdf,5,AMERICAN UPLAND : .117 906 .999 .997 63 61 59,323,1558,2781,1603,400
1979-12,cotton,cents/pound,67,,1.03,,False,review_computed,"computed=67 (mkt=0.598, par=0.8878376683697167); ocr_was=58",AgriPric-01-31-1980.pdf,5,AMERICAN UPLAND : 114 .944 1.03 1.04 60 58 57,447,1530,2991,1577,400
1980-07,cotton,cents/pound,73,,1.09,,False,review_computed,"computed=73 (mkt=0.715, par=0.9821925312096428); ocr_was=66",AgriPric-08-29-1980.pdf,10,"AMERICAN UPLAND : 114 997 1.09 1,10 59 66 64",511,1560,2943,1601,400
1980-12,cotton,cents/pound,79,,1.13,,False,review_computed,"computed=79 (mkt=0.809, par=1.020486655187258); ocr_was=72",AgriPric-01-30-1981.pdf,10,AMERICAN UPLAND : 113 1.04 1.13 1.15 59 72 68,257,1384,2959,1425,400
1981-02,cotton,cents/pound,66,,1.15,,False,review_computed,"computed=66 (mkt=0.708, par=1.0684353741496595); ocr_was=62",AgriPric-02-26-1982.pdf,10,AMERICAN UPLAND ; WW 1.15 1.17 1.18 62 43 42,347,1696,2955,1735,400
1981-02,cotton,cents/pound,66,,1.15,,False,review_computed,"computed=66 (mkt=0.708, par=1.0684353741496595); ocr_was=62",AgriPric-03-31-1981.pdf,10,AMERICAN UPLAND : 113 1.06 1.15 1.16 61 62 58,285,1324,2887,1371,400
1981-04,cotton,cents/pound,67,,1.17,,False,review_computed,"computed=67 (mkt=0.727, par=1.0841476590636254); ocr_was=62",AgriPric-04-30-1982.pdf,10,AMERICAN UPLAND : e111 1.17 1.18 1.18 62 42 43,335,1416,3037,1461,400
1981-05,cotton,cents/pound,67,,1.17,,False,review_computed,"computed=67 (mkt=0.725, par=1.0862426303854875); ocr_was=62",AgriPric-05-28-1982.pdf,10,AMERICAN UPLAND H 11) 1.17 1.18 1.379 62 45 45,301,1478,2983,1532,400
1981-05,cotton,cents/pound,67,,1.17,,False,review_computed,"computed=67 (mkt=0.725, par=1.0862426303854875); ocr_was=62",AgriPric-06-30-1981.pdf,10,AMERICAN UPLAND : 2133 1.08 1.17 1.17 58 62 62,331,1364,2971,1407,400
1981-07,cotton,cents/pound,65,,1.17,,False,review_computed,"computed=65 (mkt=0.704, par=1.0883376017073494); ocr_was=60",AgriPric-08-31-1981.pdf,10,AMERICAN UPLAND : -113 1.10 1.17 ' 1.17 73 60 58,283,1386,2953,1425,400
1982-07,cotton,cents/pound,52,,1.2,,False,review_computed,"computed=52 (mkt=0.599, par=1.141729662511019); ocr_was=48",AgriPric-08-31-1982.pdf,10,AMERICAN UPLAND : . 12? 1.17 1.20 7.79 56 48 52,295,1534,2967,1575,400
1985-07,cotton,cents/pound,51,,1.24,,False,review_computed,"computed=51 (mkt=0.605, par=1.1784712563745945); ocr_was=47",AgriPric-08-30-1985.pdf,10,AMERICAN UPLAND : -110 1.25 1.24 1.23 54 47 44,445,1376,3021,1419,400
1988-02,cotton,cents/pound,44,,1.29,,False,review_computed,"computed=44 (mkt=, par=); ocr_was=44",AgriPric-02-28-1989.pdf,8,AMERICAN UPLAND : 113 1.29 1.36 1.36 44 40 39,393,1592,2935,1637,400
1988-02,cotton,cents/pound,44,,1.29,,False,review_computed,"computed=44 (mkt=, par=); ocr_was=44",AgriPric-03-30-1988.pdf,8,AMERICAN UPLAND : 113 1.23 1.29 1.29 39 44 44,447,1452,2883,1493,400
1989-08,cotton,cents/pound,43,,41.39,,False,review_computed,"computed=43 (mkt=, par=); ocr_was=43",AgriPric-08-31-1990.pdf,8,AMERICAN UPLAND 113° 41.39 421.43 1.43 43 £44 8 45,391,1390,2871,1471,400
1989-08,cotton,cents/pound,44,,1.39,,False,review_computed,"computed=44 (mkt=, par=); ocr_was=44",AgriPric-09-29-1989.pdf,8,AMERICAN UPLAND : .113 1.34 1.39 1.39 39 44 44,375,1422,2919,1465,400
1989-12,cotton,cents/pound,44,,1.39,,False,review_computed,"computed=44 (mkt=, par=); ocr_was=44",AgriPric-01-31-1990.pdf,8,AMERICAN UPLAND : .113 1.36 1.39 1.40 40 44 43,459,1336,3013,1381,400
1990-10,cotton,cents/pound,54,,1.46,,False,review_computed,"computed=54 (mkt=0.677, par=1.2455490614105658); ocr_was=46",AgriPric-11-30-1990.pdf,8,"AMERICAN UPLAND : 113) «1.39 1,46 1.46 47 46 47",495,1340,2811,1391,400
1990-12,cotton,cents/pound,45,,1.46,,False,review_computed,"only 2/3 pct values; computed=45 (mkt=, par=); ocr_was=45",AgriPric-01-31-1991.pdf,8,AMERICAN UPLAND : .112 =+1.40 1.46 1.44 43 45 L&,411,1348,2919,1397,400
1991-01,cotton,cents/pound,53,,1.44,,False,review_computed,"computed=53 (mkt=0.649, par=1.23284677763551); ocr_was=45",AgriPric-01-31-1992.pdf,19,American Upland : 112 1.44 1.51 1.45 45 37 37,453,1318,2791,1375,400
1991-01,cotton,cents/pound,53,,1.44,,False,review_computed,"computed=53 (mkt=0.649, par=1.23284677763551); ocr_was=45",AgriPric-02-28-1991.pdf,8,AMERICAN UPLAND : 112 1.40 1.44 11.44 44 45 46,395,1478,2907,1547,400
1991-05,cotton,cents/pound,48,,1.46,,False,review_computed,"computed=48 (mkt=, par=); ocr_was=48",AgriPric-05-29-1992.pdf,19,American Upland : -112 1.46 1.47 1.47 48 35 35,451,1366,2867,1425,400
1991-05,cotton,cents/pound,47,,1.46,,False,review_computed,"computed=47 (mkt=, par=); ocr_was=47",AgriPric-06-28-1991.pdf,19,AMERICAN UPLAND > (112 1.42 1.46 1.46 45 47 48,383,1398,2919,1471,400
1991-10,cotton,cents/pound,51,,1.51,,False,review_computed,"computed=51 (mkt=0.629, par=1.2376625853606489); ocr_was=42",AgriPric-10-30-1992.pdf,19,American Upland : -114 =1.51 1.5] 1.51 42 35 35,441,1374,2967,1437,400
1991-10,cotton,cents/pound,51,,1.51,,False,review_computed,"only 2/3 pct values; computed=51 (mkt=0.629, par=1.2376625853606489); ocr_was=41",AgriPric-11-27-1991.pdf,19,American Upland : -l16 4 =61.46 1.51 1.51 47 41 4),519,1294,2863,1360,400
1991-12,cotton,cents/pound,37,,1.51,,False,review_computed,"pct=37_possibly_garbled; computed=37 (mkt=, par=); ocr_was=37",AgriPric-01-31-1992.pdf,19,American Upland : 112 1.44 1.51 1.45 45 37 37,453,1318,2791,1375,400
1992-07,cotton,cents/pound,45,,1.51,,False,review_computed,"pct=37_possibly_garbled; computed=45 (mkt=0.563, par=1.2516856175298805); ocr_was=37",AgriPric-07-30-1993.pdf,22,American Upland : 113 1.51 1.53 1.53 37 35 34,395,1402,2937,1463,400
1992-07,cotton,cents/pound,45,,1.51,,False,review_computed,"pct=37_possibly_garbled; computed=45 (mkt=0.563, par=1.2516856175298805); ocr_was=37",AgriPric-08-31-1992.pdf,19,American Upland : 114 =1.51 1.51 1.51 44 37 36,425,1340,2821,1397,400
1992-12,cotton,cents/pound,36,,1.51,,False,review_computed,"pct=36_possibly_garbled; computed=36 (mkt=, par=); ocr_was=36",AgriPric-01-29-1993.pdf,22,American Upland : 113 1.45 1.51 1.50 36 36 35,405,1340,2939,1403,400
1994-01,cotton,cents/pound,49,,1.52,,False,review_computed,"pct=38_possibly_garbled; computed=49 (mkt=0.627, par=1.2774942346345075); ocr_was=38",AgriPric-01-31-1995.pdf,22,American Upland : 113 1.52 1.55 1.58 38 47 48,437,1362,2973,1419,400
1994-01,cotton,cents/pound,49,,1.52,,False,review_computed,"computed=49 (mkt=0.627, par=1.2774942346345075); ocr_was=42",AgriPric-02-28-1994.pdf,22,American Upland : .112 =1.50 1.52 1.52 35 42 44,485,1396,3015,1451,400
1994-10,cotton,cents/pound,52,,1.55,,False,review_computed,"computed=52 (mkt=0.662, par=1.2850033851687297); ocr_was=43",AgriPric-10-31-1995.pdf,22,American Upland ; 113 «1.55 1.59 1.61 43 47 46,399,1354,2941,1411,400
1994-10,cotton,cents/pound,52,,1.55,,False,review_computed,"computed=52 (mkt=0.662, par=1.2850033851687297); ocr_was=42",AgriPric-11-30-1994.pdf,22,American Upland : .113 «1.54 1.55 1.55 35 42 43,463,1380,2995,1437,400
1994-12,cotton,cents/pound,47,,1.55,,False,review_computed,"computed=47 (mkt=, par=); ocr_was=47",AgriPric-01-31-1995.pdf,22,American Upland : 113 1.52 1.55 1.58 38 47 48,437,1362,2973,1419,400
1995-12,cotton,cents/pound,53,,1.61,,False,review_computed,"computed=53 (mkt=0.757, par=1.4240478940751218); ocr_was=47",AgriPric-01-31-1996.pdf,24,American Upland : -114 1.58 1.61 1.66 50 47 46,471,1352,3009,1403,400
1995-12,cotton,cents/pound,53,,1.61,,False,review_computed,"computed=53 (mkt=0.757, par=1.4240478940751218); ocr_was=47",AgriPric-12-30-1996.pdf,22,American Upland : -114 1.61 1.72 1.71 47 41 41,471,1326,2985,1373,400
1996-09,cotton,cents/pound,48,,1.72,,False,review_computed,"computed=48 (mkt=0.716, par=1.4988879720601784); ocr_was=42",AgriPric-09-26-1997.pdf,22,American Upland : .112 1.72 1.71 1.790 42 39 42,461,1348,2994,1405,400
1996-09,cotton,cents/pound,48,,1.72,,False,review_computed,"computed=48 (mkt=0.716, par=1.4988879720601784); ocr_was=42",AgriPric-10-31-1996.pdf,24,American Upland : .114 1.61 1.72 1.72 47 42 42,431,1324,2941,1373,400
1997-01,cotton,cents/pound,45,,1.69,,False,review_computed,"computed=45 (mkt=0.679, par=1.5079040419312568); ocr_was=40",AgriPric-02-28-1997.pdf,22,American Upland : -112 1.68 1.69 1.70 45 40 39,475,1300,2984,1347,400
1997-11,cotton,cents/pound,44,,1.7,,False,review_computed,"computed=44 (mkt=0.679, par=1.5301644995464168); ocr_was=49",AgriPric-12-30-1997.pdf,22,American Upland : ~112 1.71 1.70 1.71 41 49 38,367,1348,2894,1397,400
1998-02,cotton,cents/pound,41,,1.7,,False,review_computed,"pct=37_possibly_garbled; computed=41 (mkt=0.625, par=1.5215651780325894); ocr_was=37",AgriPric-02-26-1999.pdf,22,American Upland : 113 1.70 1.72 1.74 37 34 33,466,1044,2993,1093,400
1998-03,cotton,cents/pound,42,,1.69,,False,review_computed,"pct=38_possibly_garbled; computed=42 (mkt=0.639, par=1.5117990343995171); ocr_was=38",AgriPric-03-30-1999.pdf,22,American Upland : 113 1.69 1.74 1.73 38 32 31,466,1022,2993,1071,400
1998-04,cotton,cents/pound,42,,1.71,,False,review_computed,"pct=37_possibly_garbled; computed=42 (mkt=0.636, par=1.5078925769462888); ocr_was=37",AgriPric-04-30-1999.pdf,24,American Upland : 113 1.71 1.73 1.75 37 32 32,466,1038,2992,1087,400
1998-05,cotton,cents/pound,42,,1.7,,False,review_computed,"pct=37_possibly_garbled; computed=42 (mkt=0.635, par=1.50398611949306); ocr_was=37",AgriPric-05-28-1999.pdf,22,American Upland : 113 1.70 1.75 1.75 37 32 33,466,1022,2993,1071,400
1998-06,cotton,cents/pound,47,,1.69,,False,review_computed,"computed=47 (mkt=0.697, par=1.4981264333132167); ocr_was=41",AgriPric-06-29-1999.pdf,22,American Upland : 113 1.69 1.75 1.74 41 32 33,466,1022,2993,1071,400
1998-07,cotton,cents/pound,46,,1.71,,False,review_computed,"computed=46 (mkt=0.68, par=1.4912901327700667); ocr_was=40",AgriPric-07-30-1999.pdf,24,American Upland : 113 1.71 1.74 1.75 40 32 31,466,1027,2993,1076,400
1998-08,cotton,cents/pound,45,,1.71,,False,review_computed,"pct=39_possibly_garbled; computed=45 (mkt=0.66, par=1.482500603500302); ocr_was=39",AgriPric-08-31-1999.pdf,22,American Upland : 113 1.71 1.75 1.74 39 31 31,466,1038,2993,1087,400
1998-09,cotton,cents/pound,45,,1.69,,False,review_computed,"computed=45 (mkt=0.662, par=1.470781231140616); ocr_was=40",AgriPric-09-29-1999.pdf,22,American Upland : 113 1.69 1.74 1.76 40 30 29,466,1033,2993,1082,400
1998-10,cotton,cents/pound,45,,1.69,,False,review_computed,"pct=39_possibly_garbled; computed=45 (mkt=0.659, par=1.4785941460470733); ocr_was=39",AgriPric-10-29-1999.pdf,24,American Upland : 113 1.69 1.76 1.75 39 26 28,466,1044,2993,1093,400
1998-11,cotton,cents/pound,44,,1.7,,False,review_computed,"pct=38_possibly_garbled; computed=44 (mkt=0.646, par=1.4805473747736877); ocr_was=38",AgriPric-11-30-1999.pdf,22,American Upland : 113 1.70 1.75 1.77 38 26 26,466,1033,2993,1082,400
1998-12,cotton,cents/pound,41,,1.7,,False,review_computed,"pct=36_possibly_garbled; computed=41 (mkt=0.606, par=1.4766409173204589); ocr_was=36",AgriPric-12-30-1999.pdf,22,American Upland : 113 1.70 1.77 1.77 36 25 25,466,1038,2993,1087,400
1567-06,hogs,$/cwt,8,,244306.0,,False,review_computed,"pct values span wide range; pct=8_likely_truncated; computed=8 (mkt=, par=); ocr_was=8",AgriPric-06-28-1968.pdf,5,"Hogs, POr Cwhe covcnsaveccccesces Dole: 7,00 244306 24.80 24,80 /8? ~ 93 ~ 78",459,3663,2898,3723,400
1568-05,hogs,$/cwt,93,,24.8,,False,review_computed,"pct values span wide range; computed=93 (mkt=, par=); ocr_was=93",AgriPric-06-28-1968.pdf,5,"Hogs, POr Cwhe covcnsaveccccesces Dole: 7,00 244306 24.80 24,80 /8? ~ 93 ~ 78",459,3663,2898,3723,400
1935-09,hogs,$/cwt,131,,98.3,,False,review_computed,"computed=131 (mkt=10.6, par=8.090327723649246); ocr_was=49",AgriPric-09-30-1996.pdf,22,"Hogs, Cwt : 6.89 98.30 104.00 104.00 49 57 52",463,3943,3017,3990,400
1936-08,hogs,$/cwt,123,,104.0,,False,review_computed,"computed=123 (mkt=10.1, par=8.23886612021858); ocr_was=57",AgriPric-09-30-1996.pdf,22,"Hogs, Cwt : 6.89 98.30 104.00 104.00 49 57 52",463,3943,3017,3990,400
1965-02,hogs,$/cwt,75,,21220.0,,False,review_computed,"only 2/3 pct values; pct=7_likely_truncated; computed=75 (mkt=16.4, par=21.821507837425443); ocr_was=7",AgriPric-03-30-1965.pdf,5,". Hogs, per ewt. eeveesaumacusaces DoOlst 6.67 Z1eI9 21220 21.20 65 7 zi",113,3917,2880,3968,400
1965-05,hogs,$/cwt,88,,21.5,,False,review_computed,"computed=88 (mkt=19.7, par=22.303370786516854); ocr_was=92",AgriPric-05-31-1966.pdf,5,"Hogs, per OWhe covnccccvecseseses Dole? 6082 21,50 22.70 22.70 92 97 98",439,3909,2940,3960,400
1965-05,hogs,$/cwt,88,,21.7,,False,review_computed,"only 2/3 pct values; computed=88 (mkt=19.7, par=22.303370786516854); ocr_was=92",AgriPric-06-29-1965.pdf,5,"Hogs, per owt. econcseosccsonsces Dole? 6.67 21.70 21.290 21.50 69 92 105",487,3951,2936,4014,400
1965-07,hogs,$/cwt,104,9,21.5,,False,review_computed,"only 1/3 pct values; computed=104 (mkt=23.2, par=22.303370786516854); ocr_was=108",AgriPric-07-29-1966.pdf,5,"Hogs, per ocwle escovcseccnnsteccocs Dole 6.82 21.50 22.70 22,80 9/108 O1 01",407,3347,2888,3396,400
1965-08,hogs,$/cwt,107,,21.44,,False,review_computed,"only 2/3 pct values; computed=107 (mkt=23.7, par=22.165695658205024); ocr_was=11",AgriPric-08-30-1966.pdf,5,"Hogs, per OWhe sonessensccecosee Dole’ 6.82 21.440 22.80 22,60 11 O1 07",489,3891,2972,3946,400
1965-11,hogs,$/cwt,106,,21.5,,False,review_computed,"pct values span wide range; pct=9_likely_truncated; computed=106 (mkt=23.5, par=22.23453322236094); ocr_was=9",AgriPric-11-30-1966.pdf,5,"Hogs, per owt. ceconetcaccecescce Doles 6.82 21.50 23,00 23,00 1 09 92 8",459,3879,2960,3988,400
1966-01,hogs,$/cwt,116,,22630.0,,False,review_computed,"pct values span wide range; computed=116 (mkt=27.3, par=23.54257283545343); ocr_was=122",AgriPric-01-30-1967.pdf,5,"Hogs, per Owe cecsosvessasocsesssss DOle 3 7.07 22630 23,00 24,00 122 82 79",429,3481,2880,3534,400
1966-07,hogs,$/cwt,97,9,22.8,,False,review_computed,"computed=97 (mkt=23.2, par=23.89927848447545); ocr_was=102",AgriPric-07-31-1967.pdf,5,"Hogs, per Gwt. seccesennusensses Dole? 7.07 22.80 24.30 24.40 9/102 86 88",457,3557,2946,3606,400
1967-10,hogs,$/cwt,74,,27420.0,,False,review_computed,"only 2/3 pct values; computed=74 (mkt=18.0, par=24.34075244698206); ocr_was=79",AgriPric-11-30-1967.pdf,5,"Hogs, per owte sevcceccecccencveoess One’ 8e13 27420 28,00 28,00 79 79 7",477,3943,2917,4078,400
1969-05,hogs,$/cwt,82,,980.0,,False,review_computed,"only 2/3 pct values; computed=82 (mkt=22.3, par=27.134245472837023); ocr_was=92",AgriPric-05-28-1970.pdf,5,"Hoga, por Cwte eesvescvevecnesesvse $ anus e9e80 32.50 32.50 92 82 a2",425,3687,2876,3782,400
1969-05,hogs,$/cwt,82,,25.8,,False,review_computed,"computed=82 (mkt=22.3, par=27.134245472837023); ocr_was=86",AgriPric-06-30-1969.pdf,5,"Hogs, per owt, eetoeroavrecesos Ppol.: 6,90 24.80 25.80 25.907 = 78 86 92",403,3913,3000,3964,400
1969-09,hogs,$/cwt,92,,25.1,,False,review_computed,"only 2/3 pct values; computed=92 (mkt=24.9, par=26.98717639168343); ocr_was=96",AgriPric-10-30-1969.pdf,5,"Hogs, POT OWhe socscscccsccsenesacne Dole: 6.90 25.10 25480 25,90 71 96 7” 95",417,3837,2792,3892,400
1971-10,hogs,$/cwt,65,,30.9,,False,review_computed,"only 2/3 pct values; computed=65 (mkt=19.5, par=29.897540023428345); ocr_was=91",AgriPric-10-31-1972.pdf,5,"Hogs, per cwt. "" . 7.06 29.80 30.90 37,10 65 91 88",259,3825,2737,3874,400
1972-12,hogs,$/cwt,89,,31.7,,False,review_computed,"computed=89 (mkt=29.6, par=33.40211343472751); ocr_was=93",AgriPric-01-30-1973.pdf,5,"Hogs, per cwt. vs 7.19 29,70 31.70 32,90 76 93 94",251,3837,2801,3890,400
1974-01,hogs,$/cwt,94,,40.3,,False,review_computed,"computed=94 (mkt=40.1, par=42.476868096166335); ocr_was=100",AgriPric-01-31-1975.pdf,5,"HOGS, PER CWT. ""oy 7.58 40.30 45.90 46.40 100 83 82",177,4091,2725,4132,400
1974-01,hogs,$/cwt,94,,40.3,,False,review_computed,"computed=94 (mkt=40.1, par=42.476868096166335); ocr_was=100",AgriPric-02-28-1974.pdf,5,"Hogs, per cwt. *"" 2: 7.49 33.40 40.30 40.80 102 100 97",367,3893,2856,3948,400
1976-05,hogs,$/cwt,88,,52.0,,False,review_computed,"pct values span wide range; pct=9_likely_truncated; computed=88 (mkt=47.6, par=54.04891304347826); ocr_was=9",AgriPric-05-31-1977.pdf,5,"HOGS, PER CWT. nos 8.08 52.00 56.00 56,10 9] 64 73",313,4011,2801,4062,400
1977-07,hogs,$/cwt,77,,55.7,,False,review_computed,"pct values span wide range; computed=77 (mkt=44.8, par=58.258439103429644); ocr_was=81",AgriPric-08-31-1977.pdf,5,". HOGS, PER CWT. “o, 8.08 52.70 55.70 55.40 8} 81 77",17,4005,2709,4044,400
1978-04,hogs,$/cwt,71,,60.4,,False,review_computed,"pct values span wide range; computed=71 (mkt=45.0, par=63.119077291037264); ocr_was=75",AgriPric-04-30-1979.pdf,5,"HOGS, PER CWT. "": 8.48 60.40 70.00 70.70 75 7] 63",299,4043,2831,4088,400
1979-05,hogs,$/cwt,61,,71.3,,False,review_computed,"pct values span wide range; pct=6_likely_truncated; computed=61 (mkt=43.2, par=70.25983124322651); ocr_was=6",AgriPric-06-29-1979.pdf,5,"HOGS, PER CHT. * : 8.48 617.30 71.30 71.70 78 6) 55",263,4021,2801,4066,400
1988-02,hogs,$/cwt,53,,86.4,,False,review_computed,"computed=53 (mkt=, par=); ocr_was=53",AgriPric-02-28-1989.pdf,8,"HOGS, CWT : 7.36 86.40 88.50 88.50 53 46 45",357,4017,2931,4064,400
1988-02,hogs,$/cwt,53,,86.4,,False,review_computed,"computed=53 (mkt=, par=); ocr_was=53",AgriPric-03-30-1988.pdf,8,"HOGS, CWT : 7.59 83.20 86.40 86.40 57 53 48",409,3955,2879,3998,400
1989-08,hogs,$/cwt,51,,9020.0,,False,review_computed,"computed=51 (mkt=, par=); ocr_was=51",AgriPric-08-31-1990.pdf,8,"HOGS, CWT : 7.28 90:20 92.10 92.10 51 66 61",351,3835,2865,3890,400
1989-08,hogs,$/cwt,51,,90.2,,False,review_computed,"computed=51 (mkt=, par=); ocr_was=51",AgriPric-09-29-1989.pdf,8,"HOGS, CWT : 7.36 89.60 90.20 90.20 45 51 47",341,3921,2913,3974,400
1989-12,hogs,$/cwt,53,,90.3,,False,review_computed,"computed=53 (mkt=, par=); ocr_was=53",AgriPric-01-31-1990.pdf,8,"HOGS, CWT : 7.28 88.50 90.30 90.30 46 53 52",419,3763,3005,3816,400
1991-03,hogs,$/cwt,54,,95.4,,False,review_computed,"only 2/3 pct values; computed=54 (mkt=, par=); ocr_was=54",AgriPric-03-30-1992.pdf,19,"Hogs, ewt : 7.32 95.40 94.80 94.80 54 42 4)",397,3861,2843,3938,400
1991-05,hogs,$/cwt,56,,96.6,,False,review_computed,"computed=56 (mkt=, par=); ocr_was=56",AgriPric-05-29-1992.pdf,19,"Hogs, Cwt >: 7.32 (96.60 96.30 96.30 56 42 47",425,3897,2865,3954,400
1991-05,hogs,$/cwt,56,,96.6,,False,review_computed,"computed=56 (mkt=, par=); ocr_was=56",AgriPric-06-28-1991.pdf,19,"HOGS, CWT : 7.40 91.70 96.60 96.60 66 56 #56",359,3883,2927,3952,400
1991-12,hogs,$/cwt,40,,96.3,,False,review_computed,"computed=40 (mkt=, par=); ocr_was=40",AgriPric-01-31-1992.pdf,19,"Hogs, Cwt : 7.32 95.40 96.30 94.80 52 40 39",433,3759,2795,3834,400
1992-03,hogs,$/cwt,41,,94.8,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-03-30-1993.pdf,22,"Hogs, Cwt : 7.19 (94.80 (95.60 95.60 41 46 48",417,3893,2983,3968,400
1992-12,hogs,$/cwt,43,,98.2,,False,review_computed,"computed=43 (mkt=, par=); ocr_was=43",AgriPric-01-29-1993.pdf,22,"Hogs, Cwt : 7.19 94.80 98.20 95.60 38 43 43",371,3857,2941,3932,400
1993-12,hogs,$/cwt,41,,98.2,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-01-31-1994.pdf,22,"Hogs, Cwt : 7.11 95.60 98.20 96.50 43 41 44",433,3873,3001,3930,400
1994-12,hogs,$/cwt,32,,97.3,,False,review_computed,"pct=32_possibly_garbled; computed=32 (mkt=, par=); ocr_was=32",AgriPric-01-31-1995.pdf,22,"Hogs, Cwt ; 6.97 96.50 97.30 97.40 45 32 36",403,3797,2971,3850,400
1963-02,milk,$/cwt,76,6,5.35,,False,review_computed,"computed=76 (mkt=, par=); ocr_was=76",AgriPric-02-28-1964.pdf,5,"All milk, whale, per Gwte scesseesDOlet 1472 5.35 5.36 5,38 6/76 6/77 6/78",535,2522,2940,2585,400
1963-03,milk,$/cwt,77,6,503305038.0,,False,review_computed,"computed=77 (mkt=, par=); ocr_was=77",AgriPric-03-31-1964.pdf,5,"All milk, whale, per owt. seesses Dolo? 1e72 503305038) 5438) 6/77 SG /78 6/78",479,2486,2900,2551,400
1963-08,milk,$/cwt,78,7,,,False,review_computed,"only 2/3 pct values; computed=78 (mkt=, par=); ocr_was=78",AgriPric-08-31-1964.pdf,5,"All milk, whales, per cwt. .c.es. Dole! 1.72 50355037) 538 7/78 7/78) 7/78",503,2536,3068,2596,400
1964-01,milk,$/cwt,77,6,5.36,,False,review_computed,"computed=77 (mkt=, par=); ocr_was=77",AgriPric-02-28-1964.pdf,5,"All milk, whale, per Gwte scesseesDOlet 1472 5.35 5.36 5,38 6/76 6/77 6/78",535,2522,2940,2585,400
1964-09,milk,$/cwt,7,,5.38,,False,review_computed,"pct values span wide range; pct=7_likely_truncated; computed=7 (mkt=, par=); ocr_was=7",AgriPric-09-29-1965.pdf,5,"All milk, whslee, per OCWhe sesesoesee Doly: 1.74 5.38 5039 Sand 7/ VW 7/76 7/75",391,2644,2942,2711,400
1965-02,milk,$/cwt,76,6,50535066.0,,False,review_computed,"computed=76 (mkt=, par=); ocr_was=76",AgriPric-02-28-1966.pdf,5,"All milk, whsles, per owte ssessscoe Dole t 1473 50535066 | 5069 6/76 6/76 6/78",527,2428,2982,2507,400
1965-02,milk,$/cwt,76,6,5453.0,,False,review_computed,"computed=76 (mkt=, par=); ocr_was=76",AgriPric-03-30-1965.pdf,5,"All milk, whslee, per OwWts essce Dole: 1.74 5e38 = 5453 5053 6/78 6/76 6/76",433,2542,2878,2617,400
1965-05,milk,$/cwt,7,2,562.0,,False,review_computed,"pct values span wide range; pct=7_likely_truncated; computed=7 (mkt=, par=); ocr_was=7",AgriPric-05-31-1966.pdf,5,"All milk, whsles, per OWtes sevsseee Dole? 1.73 562 5076 5076 2/7 7/83 7/84",409,2521,2942,2587,400
1965-05,milk,$/cwt,8,7,5.92,,False,review_computed,"pct=8_likely_truncated; computed=8 (mkt=, par=); ocr_was=8",AgriPric-05-31-1968.pdf,5,"All milk, whsle., per owt. ...... Dol.: 1.73 5.92 6.11 6.32 7/8 JAS 7/9",343,2689,2962,2754,400
1965-08,milk,$/cwt,76,7,5039.0,,False,review_computed,"pct values span wide range; computed=76 (mkt=, par=); ocr_was=76",AgriPric-09-29-1965.pdf,5,"All milk, whslee, per OCWhe sesesoesee Doly: 1.74 5.38 5039 Sand 7/ VW 7/76 7/75",391,2644,2942,2711,400
1965-11,milk,$/cwt,75,7,5060.0,,False,review_computed,"computed=75 (mkt=, par=); ocr_was=75",AgriPric-11-30-1966.pdf,5,"All milk, whsles, per owte eoesoe Dolo? 1673 5060 583 5083 7/75 7/96 1/85",463,2514,2950,2597,400
1966-01,milk,$/cwt,76,6,5266.0,,False,review_computed,"computed=76 (mkt=, par=); ocr_was=76",AgriPric-01-30-1967.pdf,5,"All, milk, wholesale, per Cwte seeee Dole 2 1.73 5266 5°83 5.88 6/76 6/85 6/84",423,2152,2870,2221,400
